Date,SP500,SPY,CAC40,AAPL,LVMH,TTE,GLD,TLT
2018-07-30,2802.600098,247.861572,5491.220215,44.707211,260.016815,34.015636,115.650002,93.779221
2018-07-31,2816.290039,249.083389,5511.299805,44.796673,260.190979,34.453571,115.989998,94.291237
2018-08-01,2813.360107,248.667282,5498.370117,47.435638,259.842682,34.219177,115.139999,93.523048
2018-08-02,2827.219971,250.021973,5460.97998,48.822224,256.142456,33.892288,114.519997,93.657249
2018-08-03,2840.350098,251.093185,5478.97998,48.963482,257.100098,33.787434,114.919998,94.123077
2018-08-06,2850.399902,252.014038,5477.180176,49.21772,259.581482,33.892288,114.330002,94.178345
2018-08-07,2858.449951,252.846329,5521.310059,48.756321,264.065186,34.515224,114.589996,93.68885
2018-08-08,2857.699951,252.73999,5501.899902,48.789272,260.6698,34.231518,114.910004,93.783577
2018-08-09,2853.580078,252.394745,5502.25,49.172997,263.804016,34.083485,114.739998,94.573067
2018-08-10,2833.280029,250.70369,5414.680176,49.026535,257.31781,33.275501,114.690002,95.259941
2018-08-13,2821.929932,249.765121,5412.319824,49.343086,259.015533,33.361858,112.959999,95.062546
2018-08-14,2839.959961,251.358856,5403.410156,49.550972,261.235748,33.028786,113.07,94.849442
2018-08-15,2818.370117,249.481857,5305.220215,49.666729,253.486954,32.115955,111.190002,95.402054
2018-08-16,2840.689941,251.500458,5349.02002,50.394352,259.276764,32.294823,111.099998,95.39418
2018-08-17,2850.129883,252.385864,5344.930176,51.400723,258.493195,32.319496,112.129997,95.512573
2018-08-20,2857.050049,252.926025,5379.649902,50.899891,260.539154,32.627884,112.690002,96.152023
2018-08-21,2862.959961,253.519196,5408.600098,50.800674,260.190979,32.819084,113.019997,95.828369
2018-08-22,2861.820068,253.368683,5420.609863,50.803036,261.409821,33.139812,113.269997,96.207344
2018-08-23,2856.97998,253.032166,5419.330078,50.906986,260.756775,33.411186,112.199997,96.357307
2018-08-24,2874.689941,254.555008,5432.5,51.065273,260.626282,33.842934,114.160004,96.546768
2018-08-27,2896.73999,256.56485,5479.100098,51.485771,263.455841,34.182175,114.589996,95.994232
2018-08-28,2897.52002,256.688843,5484.990234,51.90155,268.374908,33.799767,113.68,95.417824
2018-08-29,2914.040039,258.070099,5501.330078,52.676414,269.463196,33.830601,114.199997,95.544174
2018-08-30,2901.129883,257.025391,5478.060059,53.160698,269.985657,33.707256,113.639999,95.749382
2018-08-31,2901.52002,257.034119,5406.850098,53.774921,263.064056,33.226158,113.510002,95.528328
2018-09-04,2896.719971,256.591461,5342.700195,53.947384,253.965805,33.078133,112.93,94.976051
2018-09-05,2888.600098,255.900787,5260.220215,53.595371,244.867661,32.399673,113.32,94.722847
2018-09-06,2878.050049,255.130569,5243.839844,52.704758,244.345291,32.091274,113.540001,95.071022
2018-09-07,2871.679932,254.634781,5252.220215,52.279514,247.392471,32.066608,113.230003,94.263939
2018-09-10,2877.129883,255.077515,5269.629883,51.577896,247.958374,31.998766,113.150002,94.612083
2018-09-11,2887.889893,255.918579,5283.790039,52.881935,247.218384,32.677212,113.220001,93.891998
2018-09-12,2888.919922,255.98053,5332.129883,52.225204,253.138718,33.23233,114.169998,94.113579
2018-09-13,2904.179932,257.494507,5328.120117,53.48671,252.659851,33.016445,113.760002,94.256012
2018-09-14,2904.97998,257.538757,5352.569824,52.879562,254.531723,33.21999,113.019997,93.80497
2018-09-17,2888.800049,256.175385,5348.870117,51.471592,250.875107,33.127468,113.610001,93.80497
2018-09-18,2904.310059,257.565308,5363.790039,51.556648,250.831528,33.294003,113.440002,92.823776
2018-09-19,2907.949951,257.839874,5393.740234,51.587345,252.703461,33.337185,113.879997,92.269905
2018-09-20,2930.75,259.92926,5451.589844,51.979492,257.709564,33.76276,114.269997,92.697182
2018-09-21,2929.669922,259.691864,5494.169922,51.419621,266.285492,33.861454,113.489998,92.657631
2018-09-24,2919.370117,258.829132,5476.169922,52.159046,266.154816,34.250011,113.470001,92.420258
2018-09-25,2915.560059,258.588989,5479.100098,52.48978,264.587708,34.686806,113.650002,92.325294
2018-09-26,2905.969971,257.815247,5512.72998,52.071636,266.372498,34.586971,113.050003,92.974144
2018-09-27,2914.0,258.535675,5540.410156,53.1418,267.852539,34.955112,112.050003,93.037453
2018-09-28,2913.97998,258.562256,5493.490234,53.32843,265.197113,34.842796,112.760002,92.792191
2018-10-01,2924.590088,259.460632,5506.819824,53.687515,267.199615,35.173508,112.57,92.110924
2018-10-02,2923.429932,259.309326,5467.890137,54.164711,261.496887,35.067432,113.870003,92.673988
2018-10-03,2925.51001,259.45166,5491.399902,54.823807,263.586456,35.129814,113.419998,91.064148
2018-10-04,2901.610107,257.423981,5410.850098,53.859966,250.700897,34.986305,113.480003,90.421761
2018-10-05,2885.570068,255.983063,5359.359863,52.985886,249.177322,34.399765,113.800003,89.6446
2018-10-08,2884.429932,255.983063,5300.25,52.863045,245.390076,33.72588,112.540001,89.343193
2018-10-09,2880.340088,255.609512,5318.549805,53.595371,248.74202,34.212582,112.599998,90.247299
2018-10-10,2785.679932,247.51619,5206.220215,51.112514,230.980927,34.381054,112.879997,90.001472
2018-10-11,2728.370117,242.064224,5106.370117,50.661301,228.064255,33.201744,115.779999,91.09584
2018-10-12,2767.129883,245.426086,5095.97998,52.470879,228.543137,33.027023,115.230003,90.778664
2018-10-15,2750.790039,244.047516,5095.069824,51.34874,226.758301,33.413895,116.0,90.738976
2018-10-16,2809.919922,249.383835,5173.049805,52.480335,230.066788,33.582363,115.800003,90.945152
2018-10-17,2809.209961,249.42836,5144.950195,52.253551,229.979691,33.357735,115.790001,90.405907
2018-10-18,2768.780029,245.826324,5116.790039,51.032192,227.150131,32.945919,115.919998,90.374222
2018-10-19,2767.780029,245.692932,5084.660156,51.80941,229.196106,32.964638,116.010002,90.175957
2018-10-22,2755.879883,244.590012,5053.310059,52.125973,229.196106,32.496655,115.709999,90.056992
2018-10-23,2740.689941,243.344955,4967.689941,52.617352,224.668793,31.860188,116.389999,90.342499
2018-10-24,2656.100098,235.971924,4953.089844,50.812481,226.061783,31.598125,116.660004,91.024475
2018-10-25,2705.570068,240.205429,5032.299805,51.925175,231.111511,32.078579,116.400002,90.643806
2018-10-26,2658.689941,235.98085,4967.370117,51.098335,228.499634,31.591875,116.769997,91.19104
2018-10-29,2641.25,234.673416,4989.350098,50.139206,228.064255,31.810274,116.309998,90.984856
2018-10-30,2682.629883,238.150833,4978.529785,50.389626,226.323029,31.660521,115.800003,90.532791
2018-10-31,2711.73999,240.694504,5093.439941,51.703098,234.028152,32.421768,115.150002,90.072861
2018-11-01,2740.370117,243.256012,5085.779785,52.496853,234.898758,31.598125,116.629997,90.156319
2018-11-02,2723.060059,241.815155,5102.129883,49.014709,242.952225,31.354763,116.650002,89.035423
2018-11-05,2738.310059,243.149246,5101.390137,47.62328,241.776871,32.072342,116.370003,89.385208
2018-11-06,2755.449951,244.687881,5075.189941,48.138271,237.684906,31.747868,116.040001,89.329544
2018-11-07,2813.889893,249.926346,5137.939941,49.598236,240.514496,32.278267,116.029999,89.448761
2018-11-08,2806.830078,249.472794,5131.450195,49.425186,235.943573,32.091064,115.779999,89.44088
2018-11-09,2781.01001,247.035934,5106.75,48.472179,231.590424,31.504524,114.480003,90.108574
2018-11-12,2726.219971,242.419952,5059.089844,46.030437,229.370285,31.33606,113.660004,90.696877
2018-11-13,2722.179932,241.966354,5101.850098,45.57053,234.811737,30.893028,113.699997,90.641235
2018-11-14,2701.580078,240.312119,5068.850098,44.283287,233.418732,30.986624,114.639999,90.696877
2018-11-15,2730.199951,242.820251,5033.620117,45.376133,231.068008,31.267412,114.769997,90.657158
2018-11-16,2736.27002,243.451675,5025.200195,45.878719,230.066788,31.195656,115.620003,91.181793
2018-11-19,2690.72998,239.333801,4985.450195,44.06044,225.713593,30.917986,115.669998,91.436188
2018-11-20,2641.889893,234.904648,4924.890137,41.95533,221.012146,30.490568,115.669998,91.467979
2018-11-21,2649.929932,235.705093,4975.5,41.907917,226.932434,30.830627,115.860001,91.436188
2018-11-23,2632.560059,234.130875,4946.950195,40.843506,225.017059,29.691875,115.769997,91.531601
2018-11-26,2673.449951,237.910767,4994.97998,41.395859,223.406357,30.138021,115.639999,91.324905
2018-11-27,2682.169922,238.711182,4983.149902,41.305775,221.316818,29.969549,114.949997,91.428268
2018-11-28,2743.790039,244.207581,4983.240234,42.894096,223.362823,30.103708,115.379997,90.983093
2018-11-29,2737.800049,243.673981,5006.25,42.564579,223.31929,30.225374,115.739998,91.340797
2018-11-30,2760.169922,245.159225,5003.919922,42.334637,219.880249,30.677746,115.540001,91.68264
2018-12-03,2790.370117,248.405487,5053.97998,43.813896,230.937408,31.083344,116.410004,92.333626
2018-12-04,2700.060059,240.356583,5012.660156,41.886578,229.709244,30.883673,117.120003,93.87944
2018-12-06,2695.949951,239.991898,4780.459961,41.419571,217.471527,29.567089,117.139999,94.174263
2018-12-07,2633.080078,234.415512,4813.129883,39.942673,218.875137,30.053782,118.089996,94.34948
2018-12-10,2637.719971,234.860153,4742.379883,40.205803,213.392288,29.539003,117.68,94.73999
2018-12-11,2636.780029,234.913513,4806.200195,39.975861,218.655807,29.80419,117.540001,94.724022
2018-12-12,2651.070068,236.09642,4909.450195,40.087284,223.129837,30.244102,117.790001,94.301727
2018-12-13,2650.540039,236.016327,4896.919922,40.525848,224.445709,30.537369,117.529999,94.078636
2018-12-14,2599.949951,231.658356,4853.700195,39.229103,221.024414,30.637203,117.059998,94.405312
2018-12-17,2545.939941,227.113602,4799.870117,38.864029,219.401505,30.33457,117.870003,94.955109
2018-12-18,2546.159912,226.864594,4754.080078,39.368977,221.068268,29.563168,118.150002,95.523781
2018-12-19,2506.959961,223.467087,4777.450195,38.140995,221.419174,29.610596,117.43,96.785706
2018-12-20,2467.419922,219.829544,4692.459961,37.178516,219.401505,29.019392,119.239998,96.434296
2018-12-21,2416.620117,215.325317,4694.379883,35.732437,222.340286,29.114229,118.720001,96.418304
2018-12-24,2351.100098,209.635818,4626.390137,34.807896,215.059082,28.598911,120.019997,96.897537
2018-12-27,2488.830078,221.918411,4598.609863,37.017311,216.813583,28.674778,120.57,95.875175
2018-12-28,2485.73999,221.632126,4678.740234,37.036274,221.726242,29.139521,121.059998,96.681847
2018-12-31,2506.850098,223.573349,4730.689941,37.394253,226.507263,29.199593,121.25,97.049271
2019-01-02,2510.030029,223.805969,4689.390137,37.436913,222.20874,29.499933,121.330002,97.560425
2019-01-03,2447.889893,218.465347,4611.490234,33.707924,213.743179,29.247019,122.43,98.670631
2019-01-04,2531.939941,225.782944,4737.120117,35.146889,220.322617,29.977324,121.440002,97.528519
2019-01-07,2549.689941,227.563187,4719.169922,35.068657,219.927841,29.907763,121.860001,97.240952
2019-01-08,2574.409912,229.701263,4773.27002,35.737186,226.814301,29.844545,121.529999,96.985374
2019-01-09,2584.959961,230.774719,4813.580078,36.344067,229.44603,30.242889,122.309998,96.833656
2019-01-10,2596.639893,231.588837,4805.660156,36.460224,227.340668,30.097454,121.589996,96.210648
2019-01-11,2596.26001,231.678284,4781.339844,36.102249,226.594971,29.582132,121.800003,96.58606
2019-01-14,2582.610107,230.264801,4762.75,35.55938,220.805099,29.749693,122.089996,96.226646
2019-01-15,2610.300049,232.903824,4786.169922,36.287167,220.015549,29.708593,121.879997,95.875175
2019-01-16,2616.100098,233.467407,4810.740234,36.730484,218.392624,29.749693,122.269997,95.971039
2019-01-17,2635.959961,235.238693,4794.370117,36.94857,216.287247,29.664333,122.110001,95.99501
2019-01-18,2670.709961,238.369736,4875.930176,37.176155,222.296417,30.214437,121.019997,95.491837
2019-01-22,2632.899902,235.149216,4847.529785,36.341686,225.542313,29.7244,121.449997,96.138771
2019-01-23,2638.699951,235.641251,4840.379883,36.488663,225.761612,29.468319,121.279999,96.098831
2019-01-24,2642.330078,235.766479,4871.959961,36.199455,226.200226,29.7244,121.089996,96.729843
2019-01-25,2664.76001,237.761383,4925.819824,37.398994,229.0513,30.002613,122.860001,96.266579
2019-01-28,2643.850098,235.95433,4888.580078,37.052879,226.902069,29.518904,123.290001,96.170715
2019-01-29,2640.0,235.641251,4928.180176,36.668839,227.867004,29.869835,123.980003,96.657936
2019-01-30,2681.050049,239.371597,4974.759766,39.174587,243.52594,29.730732,124.690002,96.58606
2019-01-31,2704.100098,241.473938,4992.720215,39.456688,245.412079,30.337727,124.75,97.416695
2019-02-01,2706.530029,241.59021,5019.259766,39.475647,249.710617,30.483156,124.5,96.828339
2019-02-04,2724.870117,243.289917,5000.189941,40.596958,247.912277,30.407288,123.959999,96.396049
2019-02-05,2737.699951,244.309814,5083.339844,41.291557,255.412796,30.919447,124.279999,96.836304
2019-02-06,2731.610107,243.987717,5079.049805,41.305775,252.737152,30.843575,123.440002,96.884346
2019-02-07,2706.050049,241.66185,4985.560059,40.523468,248.614105,30.378841,123.739998,97.52475
2019-02-08,2707.879883,241.956924,4961.640137,40.571079,248.745605,30.622272,124.209999,97.941025
2019-02-11,2709.800049,242.09111,5014.470215,40.337769,252.912628,30.805637,123.599998,97.556801
2019-02-12,2744.72998,245.204346,5056.350098,40.685352,258.614777,30.853054,123.860001,97.308632
2019-02-13,2753.030029,246.000504,5074.27002,40.516338,258.483185,30.925764,123.370003,96.940369
2019-02-14,2745.72998,245.454727,5062.52002,40.663937,255.149628,30.97319,124.059998,97.492722
2019-02-15,2775.600098,248.129532,5153.189941,40.573471,258.08844,31.422125,124.800003,97.644852
2019-02-19,2779.76001,248.559021,5160.52002,40.694893,260.764099,31.305147,126.699997,97.89299
2019-02-20,2784.699951,249.059967,5195.950195,40.956768,260.193787,31.381031,126.480003,97.612793
2019-02-21,2774.879883,248.174271,5196.109863,40.725834,260.500854,31.447426,125.050003,96.740295
2019-02-22,2792.669922,249.712982,5215.850098,41.180565,262.957184,31.586529,125.5,97.31662
2019-02-25,2796.110107,250.052948,5231.850098,41.480553,265.720581,31.305147,125.370003,97.028435
2019-02-26,2793.899902,249.874023,5238.720215,41.504356,266.904816,31.425295,125.580002,97.508743
2019-02-27,2792.379883,249.766708,5225.350098,41.632931,265.281891,31.627623,124.690002,96.40403
2019-02-28,2784.48999,249.301453,5240.529785,41.223415,264.931,31.608648,123.989998,96.075829
2019-03-01,2803.689941,250.858093,5265.189941,41.656734,268.9664,31.535944,121.879997,95.187813
2019-03-04,2792.810059,249.945633,5286.569824,41.866234,270.194641,31.848932,121.559998,95.933861
2019-03-05,2789.649902,249.605667,5297.52002,41.790047,271.071747,32.152439,121.720001,96.134361
2019-03-06,2771.449951,248.093765,5288.810059,41.549591,269.229614,32.259914,121.610001,96.487366
2019-03-07,2748.929932,246.018326,5267.919922,41.068676,268.483887,32.259914,121.510002,97.113068
2019-03-08,2743.070068,245.526306,5231.220215,41.166286,268.264587,31.823643,122.839996,97.522202
2019-03-11,2783.300049,249.086792,5265.959961,42.592388,268.790985,32.095528,122.239998,97.233391
2019-03-12,2791.52002,250.026077,5270.25,43.070927,270.720978,32.032291,122.980003,97.915291
2019-03-13,2810.919922,251.681061,5306.379883,43.261387,272.387695,32.380062,123.839996,97.730766
2019-03-14,2808.47998,251.520081,5349.779785,43.74231,276.861755,32.531811,122.410004,97.024826
2019-03-15,2822.47998,252.76265,5405.319824,44.311317,279.493469,32.689888,122.970001,97.666557
2019-03-18,2832.939941,253.679199,5412.830078,44.763668,278.221436,33.050301,123.040001,97.610451
2019-03-19,2832.570068,253.742081,5425.899902,44.40892,280.984741,32.992687,123.379997,97.393845
2019-03-20,2824.22998,252.978333,5382.660156,44.796997,279.142609,32.237335,124.18,98.412628
2019-03-21,2854.879883,255.835587,5378.850098,46.446873,278.791626,32.314144,123.68,98.629227
2019-03-22,2800.709961,250.911758,5269.919922,45.485046,274.975647,31.64201,123.970001,100.161385
2019-03-25,2798.360107,250.723114,5260.640137,44.935081,278.703949,31.526772,124.919998,100.321846
2019-03-26,2818.459961,252.591965,5307.379883,44.470829,283.177917,31.74122,124.300003,100.249672
2019-03-27,2805.370117,251.271149,5301.240234,44.8708,283.265686,31.597181,123.650002,101.172173
2019-03-28,2815.439941,252.223541,5296.540039,44.930325,284.31839,31.555573,121.900002,101.525139
2019-03-29,2834.399902,253.814026,5350.529785,45.223167,287.651947,31.69961,122.010002,101.428848
2019-04-01,2867.189941,256.823975,5405.529785,45.530277,292.345245,32.006878,121.529999,99.988174
2019-04-02,2867.23999,256.94986,5423.470215,46.192142,293.441772,31.994074,121.980003,100.173058
2019-04-03,2873.399902,257.354126,5468.910156,46.508785,293.003174,32.006878,121.800003,99.304787
2019-04-04,2879.389893,258.037018,5463.799805,46.589741,292.608398,31.923651,122.110001,99.586174
2019-04-05,2892.73999,259.28598,5476.200195,46.901623,294.801544,32.192513,121.980003,99.714798
2019-04-08,2895.77002,259.483673,5471.779785,47.639668,291.248627,32.390957,122.510002,99.361076
2019-04-09,2878.199951,258.153839,5436.419922,47.496811,287.125549,32.15411,123.150002,99.674629
2019-04-10,2888.209961,259.034393,5449.879883,47.763466,289.274841,32.243732,123.529999,99.91581
2019-04-11,2888.320068,258.962433,5485.720215,47.365871,302.609161,32.058083,121.949997,99.328903
2019-04-12,2907.409912,260.7146,5502.700195,47.346825,300.810699,32.000469,121.830002,98.621483
2019-04-15,2905.580078,260.543884,5508.72998,47.43251,300.854614,32.051682,121.599998,98.870674
2019-04-16,2907.060059,260.7146,5528.669922,47.437294,303.793427,31.722015,120.510002,98.251595
2019-04-17,2900.449951,260.07666,5563.089844,48.361053,307.784973,32.064476,120.279999,98.29184
2019-04-18,2905.030029,260.588867,5580.379883,48.534836,309.056946,32.19891,120.370003,98.806381
2019-04-23,2933.679932,263.1586,5591.689941,49.396675,306.249786,32.787838,120.120003,98.541054
2019-04-24,2927.25,262.574554,5576.060059,49.320492,307.872681,32.032478,120.470001,99.345001
2019-04-25,2926.169922,262.412781,5557.669922,48.87291,308.671356,31.946056,120.57,99.200279
2019-04-26,2939.879883,263.634796,5569.359863,48.639591,307.428986,31.587576,121.370003,99.537941
2019-04-29,2943.030029,264.048157,5580.97998,48.713394,306.452972,31.107471,120.830002,98.902794
2019-04-30,2945.830078,264.182861,5586.410156,47.775364,309.736145,31.715612,121.199997,99.409302
2019-05-02,2917.52002,261.631104,5538.859863,49.794273,311.466522,31.609991,119.940002,99.344048
2019-05-03,2945.639893,264.191864,5548.839844,50.41328,315.060364,31.475561,120.650002,99.62606
2019-05-06,2932.469971,263.104614,5483.52002,49.634766,305.609955,30.720196,120.809998,99.899956
2019-05-07,2884.050049,258.710907,5395.75,48.296753,297.312927,29.897621,121.209999,100.665291
2019-05-08,2879.419922,258.351532,5417.589844,48.306286,301.350525,30.073656,120.910004,100.23024
2019-05-09,2870.719971,257.569702,5313.160156,47.787266,294.473419,29.833605,121.199997,100.641136
2019-05-10,2881.399902,258.863678,5327.439941,47.125237,295.981964,30.003242,121.43,100.504196
2019-05-13,2811.870117,252.358292,5262.569824,44.386356,287.285706,30.00004,122.669998,101.293716
2019-05-14,2834.409912,254.640671,5341.350098,45.089012,296.647491,30.342512,122.459999,100.995628
2019-05-15,2850.959961,256.132111,5374.259766,45.629131,299.176453,30.553762,122.389999,101.615982
2019-05-16,2876.320068,258.504242,5448.109863,45.428375,302.770294,31.113886,121.510002,101.277611
2019-05-17,2859.530029,256.832977,5438.22998,45.170269,302.459717,31.475561,120.650002,101.503181
2019-05-20,2840.22998,255.134796,5358.589844,43.757797,292.876068,31.510759,120.639999,101.293716
2019-05-21,2864.360107,257.434998,5385.459961,44.596661,297.401672,31.856436,120.360001,101.132614
2019-05-22,2856.27002,256.644348,5378.97998,43.683701,298.422211,31.369944,120.239998,101.712654
2019-05-23,2822.23999,253.508438,5281.370117,42.938034,296.381256,30.336107,121.169998,102.856712
2019-05-24,2826.060059,254.083466,5316.509766,42.773132,298.59967,30.441736,121.300003,102.945282
2019-05-28,2802.389893,251.720367,5312.689941,42.596272,304.012634,30.419333,120.830002,103.686485
2019-05-29,2783.02002,250.031189,5222.120117,42.393135,300.108124,29.980841,120.870003,104.000679
2019-05-30,2788.860107,250.714035,5248.910156,42.613007,303.169647,29.984039,121.690002,104.894981
2019-05-31,2752.060059,247.335602,5207.629883,41.841053,300.463104,29.856014,123.330002,106.208176
2019-06-03,2744.449951,246.70668,5241.459961,41.418022,302.149139,29.90082,125.110001,106.918571
2019-06-04,2803.27002,252.06189,5268.259766,42.93327,303.568939,30.227287,125.150002,105.699524
2019-06-05,2826.149902,254.245224,5292.0,43.626335,310.135468,30.006441,125.470001,105.102188
2019-06-06,2843.48999,255.898453,5278.430176,44.26685,310.889709,30.240097,125.879997,105.441231
2019-06-07,2873.340088,258.45932,5364.049805,45.445103,316.835052,30.595373,126.589996,106.353447
2019-06-10,2886.72998,259.645325,5382.5,46.025871,317.855591,30.886635,125.330002,105.352455
2019-06-11,2885.719971,259.582458,5408.450195,46.558823,319.097931,31.314802,125.18,105.417023
2019-06-12,2879.840088,259.124207,5374.919922,46.410648,316.613251,30.458466,125.830002,105.497696
2019-06-13,2891.639893,260.193451,5375.629883,46.401089,315.237823,30.477924,126.599998,105.861015
2019-06-14,2886.97998,259.905914,5367.620117,46.064106,314.128601,30.653084,126.559998,106.127449
2019-06-17,2889.669922,260.004761,5390.950195,46.338959,317.944305,30.588215,126.480003,106.313118
2019-06-18,2917.75,262.727173,5509.72998,47.428772,327.261688,31.262913,127.120003,106.845955
2019-06-19,2926.459961,263.320312,5518.450195,47.290161,324.777039,31.344004,127.889999,106.999298
2019-06-20,2954.179932,265.83609,5535.569824,47.670162,328.326569,31.587278,131.110001,107.28183
2019-06-21,2950.459961,265.449738,5528.330078,47.507648,326.817993,31.862989,131.979996,106.103241
2019-06-24,2945.350098,265.124664,5521.709961,47.459839,329.43576,31.788389,133.940002,106.894363
2019-06-25,2917.379883,262.524353,5514.569824,46.740459,329.835083,31.752707,134.199997,107.225357
2019-06-26,2913.780029,262.262543,5500.720215,47.751423,326.196808,32.125736,132.970001,106.539131
2019-06-27,2924.919922,263.192505,5493.609863,47.737087,326.862366,31.869476,132.839996,107.289963
2019-06-28,2941.76001,264.546783,5538.970215,47.302105,332.142151,31.966797,133.199997,107.217262
2019-07-01,2964.330078,266.948486,5567.910156,48.169662,332.408417,32.291164,130.619995,106.96653
2019-07-02,2973.01001,267.643799,5576.819824,48.451672,334.981812,32.171139,133.410004,107.791542
2019-07-03,2995.820068,269.783539,5618.810059,48.853188,337.200226,31.862989,133.630005,108.56002
2019-07-05,2990.409912,269.476593,5593.720215,48.810173,337.910065,32.057617,132.139999,107.120201
2019-07-08,2975.949951,267.995911,5589.189941,47.804001,339.862305,32.242504,131.289993,107.265793
2019-07-09,2979.629883,268.329956,5572.100098,48.095573,339.862305,32.11924,131.75,107.225349
2019-07-10,2993.070068,269.612,5567.589844,48.571175,338.087616,32.281422,133.830002,106.634911
2019-07-11,2999.909912,270.244049,5551.950195,48.217461,339.951111,32.346306,132.699997,105.211243
2019-07-12,3013.77002,271.453949,5572.859863,48.587921,340.749756,32.352787,133.529999,105.332588
2019-07-15,3014.300049,271.544281,5578.209961,49.044388,337.244507,32.495502,133.529999,105.939224
2019-07-16,3004.040039,270.668365,5614.379883,48.87471,341.903259,32.414433,132.399994,105.623787
2019-07-17,2984.419922,268.826508,5571.709961,48.599857,339.5961,31.522402,134.580002,106.764313
2019-07-18,2995.110107,269.810638,5550.549805,49.151936,339.729218,31.159101,136.479996,106.7724
2019-07-19,2976.610107,268.311829,5552.339844,48.418217,339.24118,31.269402,134.470001,106.52166
2019-07-22,2985.030029,268.970978,5567.02002,49.52478,341.459564,31.266148,134.449997,106.723869
2019-07-23,3005.469971,270.894135,5618.160156,49.911945,340.12854,31.697565,133.690002,106.141441
2019-07-24,3019.560059,272.167175,5605.870117,49.871315,337.466461,31.431583,134.369995,106.602547
2019-07-25,3003.669922,270.867035,5578.049805,49.476974,333.783844,31.087744,133.419998,106.092911
2019-07-26,3025.860107,272.681885,5610.049805,49.649048,342.169525,31.159101,133.639999,106.343674
2019-07-29,3020.969971,272.185272,5601.100098,50.112701,336.091003,31.178579,134.529999,106.376022
2019-07-30,3013.179932,271.517151,5511.069824,49.89761,332.319672,30.643362,134.979996,106.634911
2019-07-31,2980.379883,268.546631,5518.899902,50.915726,333.029541,30.513611,133.210007,107.492241
2019-08-01,2953.560059,266.20816,5557.410156,49.81395,336.401581,30.198965,136.410004,109.627159
2019-08-02,2932.050049,264.203644,5359.0,48.759983,318.033051,29.018257,135.889999,110.640259
2019-08-05,2844.73999,256.258301,5241.549805,46.2075,304.589355,28.632257,137.789993,112.552994
2019-08-06,2881.77002,259.851776,5234.649902,47.082237,310.978455,28.249489,138.910004,113.452614
2019-08-07,2883.97998,260.00531,5266.509766,47.569775,317.367493,28.012705,141.020004,113.493195
2019-08-08,2938.090088,265.106659,5387.959961,48.618973,326.77359,28.486284,141.729996,113.736343
2019-08-09,2918.649902,263.300903,5327.919922,48.218327,323.312897,28.213816,141.259995,113.509415
2019-08-12,2882.699951,260.095612,5310.310059,48.095978,316.391357,28.045143,142.630005,115.876038
2019-08-13,2926.320068,264.140564,5363.069824,50.132774,319.053467,28.687389,141.779999,115.478844
2019-08-14,2840.600098,256.330475,5251.299805,48.640568,308.9375,28.311129,142.75,118.080574
2019-08-15,2847.600098,257.007751,5236.930176,48.39827,306.763458,28.090546,143.699997,119.393578
2019-08-16,2888.679932,260.799896,5300.790039,49.540207,309.203766,28.048384,142.779999,118.437149
2019-08-19,2923.649902,263.941833,5371.560059,50.463837,316.657654,28.641985,141.110001,116.743263
2019-08-20,2900.51001,261.919403,5344.640137,50.466232,315.637177,28.327345,142.210007,117.950844
2019-08-21,2924.429932,264.050201,5435.47998,51.013226,327.527954,28.794434,141.759995,117.164696
2019-08-22,2922.949951,263.968933,5388.25,50.970043,320.428955,28.800926,141.399994,116.386681
2019-08-23,2847.110107,257.188232,5326.870117,48.614182,315.459686,28.272202,144.169998,118.299385
2019-08-26,2878.379883,260.03244,5351.02002,49.537796,313.773621,28.440868,144.190002,117.821198
2019-08-27,2869.159912,259.012054,5387.089844,48.978832,319.319763,28.521963,145.570007,119.636726
2019-08-28,2887.939941,260.835999,5368.799805,49.307503,315.770294,28.749022,145.160004,119.790703
2019-08-29,2924.580078,264.167572,5449.970215,50.142365,320.650757,29.193419,144.119995,119.336769
2019-08-30,2926.459961,264.050201,5480.47998,50.077595,321.58252,29.446421,143.75,119.36924
2019-09-03,2906.27002,262.506317,5466.069824,49.348286,315.592773,29.047449,145.75,119.523514
2019-09-04,2937.780029,265.485809,5532.069824,50.185555,326.995483,29.456161,146.660004,119.70211
2019-09-05,2976.0,268.898834,5593.370117,51.166763,334.005676,29.988129,143.139999,117.534271
2019-09-06,2978.709961,269.106445,5603.990234,51.161961,337.111511,29.699432,141.919998,118.37059
2019-09-09,2978.429932,269.241882,5588.950195,51.380264,336.268494,30.052999,141.389999,116.267731
2019-09-10,2979.389893,269.17868,5593.209961,51.987232,331.121765,30.734175,140.179993,114.229782
2019-09-11,3000.929932,271.092804,5618.060059,53.640167,335.558594,30.584974,141.029999,114.026764
2019-09-12,3009.570068,272.03183,5642.859863,53.520222,336.93399,30.218431,141.320007,113.279793
2019-09-13,3007.389893,271.851196,5655.459961,52.479034,338.974945,30.263844,140.149994,110.860306
2019-09-16,2997.959961,271.011475,5602.22998,52.754925,325.753143,31.019617,141.320007,112.27301
2019-09-17,3005.699951,271.697754,5615.509766,52.946846,325.841919,31.045572,141.600006,112.881966
2019-09-18,3006.72998,271.860229,5620.649902,53.443455,323.623474,31.152618,140.710007,113.360947
2019-09-19,3006.790039,271.842224,5659.080078,53.00922,325.930603,31.246689,141.279999,113.702011
